id_student,id_site,date,sum_click
11525,343,210,28
11294,304,210,33
11750,470,67,22
10529,57,51,19
11590,544,211,20
10085,154,124,25
10437,270,63,15
10972,296,13,24
10350,15,122,12
10613,3,57,21
10855,442,167,20
11591,509,192,20
11323,346,244,16
10782,414,29,20
10422,514,5,19
10487,296,46,17
11035,520,73,13
10375,445,21,27
11143,324,165,22
11461,548,233,25
11162,407,2,18
10949,465,132,22
11583,89,156,26
10104,306,171,21
10637,247,133,22
10428,305,142,25
11127,147,166,18
11690,399,206,15
11737,590,83,22
11022,455,179,23
11516,16,209,23
10848,569,136,19
10034,503,31,15
11766,518,39,15
10760,148,41,17
11484,203,149,28
10069,548,183,21
10486,190,92,20
10415,346,173,18
10244,494,25,25
10907,569,136,14
10187,195,71,22
10536,163,5,24
11996,467,106,21
10117,482,210,26
10784,445,114,18
10756,9,94,15
10714,225,84,14
11349,75,235,14
11908,83,37,10
10185,152,104,19
11833,88,107,18
10526,457,198,22
10549,248,143,18
10324,461,124,26
10112,376,228,15
11410,282,81,18
10554,447,107,27
10178,119,152,16
10144,193,4,24
11864,167,136,20
10876,474,243,18
10546,398,77,21
10703,562,132,20
11527,42,100,20
10129,391,197,14
11817,298,16,14
10738,33,218,20
10091,303,115,21
11828,86,157,14
11155,323,176,17
10796,559,178,15
10365,246,224,18
10289,568,90,17
11211,101,16,20
10260,310,222,14
11995,535,243,16
11954,401,84,22
10442,470,156,31
11490,203,215,19
10502,542,8,25
10865,173,31,17
11007,132,48,20
10234,483,71,16
10692,387,237,12
11580,263,94,18
11887,273,185,17
10458,517,53,24
11535,311,219,19
11033,405,37,17
10471,557,79,20
10959,340,36,18
10000,277,2,17
11401,323,116,11
10672,499,230,18
10702,99,32,18
10101,210,59,16
11274,467,141,13
10677,486,188,21
11387,244,155,23
10050,536,195,21
11254,255,102,17
10987,330,225,18
10441,22,157,28
10788,127,197,17
11642,276,194,26
10678,348,246,25
10560,51,248,24
10881,51,171,11
11704,302,94,20
11075,250,247,13
10529,374,160,17
11482,316,14,21
10522,365,144,18
10714,188,226,22
10886,586,10,24
10590,455,105,20
11069,536,111,19
11690,275,159,21
10901,550,247,12
10402,92,122,19
10959,125,197,17
10460,406,102,15
10384,353,35,22
11379,10,2,16
11071,548,121,17
11510,553,102,18
11221,81,216,30
10902,536,114,14
10418,533,164,20
11846,387,233,30
11064,178,143,17
10643,54,165,30
11922,180,31,27
11773,589,141,19
10564,97,66,21
11053,26,82,16
10705,418,62,22
10479,321,129,23
10206,24,54,21
10397,415,82,21
11614,59,125,15
10683,133,166,23
11353,490,175,19
11133,385,65,24
11074,131,214,20
10089,177,107,13
11422,440,82,17
10144,217,122,28
11506,184,240,21
10947,390,10,17
10547,117,162,11
10709,570,143,18
11626,19,115,22
11888,316,164,19
11043,390,153,15
10557,180,154,20
11156,60,97,23
10799,253,186,25
11486,200,154,24
11413,209,128,11
11015,432,141,17
10797,76,95,22
10558,287,16,22
10515,569,50,17
11021,305,198,16
11324,4,181,18
11438,432,135,23
11256,117,178,14
10082,387,78,14
11167,108,77,13
11559,87,135,18
10676,44,21,36
10269,564,88,17
10996,48,134,13
11435,119,82,23
11368,260,69,23
11464,158,6,23
11990,13,147,16
10356,316,221,19
10919,397,23,20
11613,587,58,27
11902,342,185,33
11959,81,46,25
10877,122,127,20
10038,570,100,25
11968,193,124,21
10897,560,212,14
10892,233,99,18
11648,468,184,17
11743,409,236,24
10310,44,158,21
10920,102,81,20
11906,494,195,17
11708,356,218,17
10450,434,17,15
10818,489,114,23
11846,363,152,17
10990,264,174,17
11496,447,94,23
11583,384,141,20
10374,567,57,24
10993,30,180,25
10320,151,152,22
10069,100,217,31
10053,383,40,18
11899,313,221,14
10235,465,108,20
11521,359,232,22
10020,191,174,23
10588,348,94,22
11877,410,232,26
11652,140,79,25
11837,164,4,23
11886,589,101,17
10002,305,2,23
10583,254,235,19
10451,511,187,18
11110,439,157,20
10493,482,180,17
10154,354,1,18
10661,104,242,16
11872,230,159,22
11067,405,245,17
10292,428,235,27
11103,77,29,22
11217,572,114,16
10695,453,36,20
10922,403,32,13
10564,250,185,22
11068,334,64,15
10054,182,226,21
11561,114,162,17
10158,489,188,19
10874,572,232,25
10030,443,74,18
11266,87,126,16
11728,394,137,23
10298,351,104,29
11469,440,54,23
11683,554,144,28
10500,346,78,23
11212,435,148,21
10368,253,158,22
10739,401,240,20
11081,267,247,15
11461,516,243,23
10450,505,114,21
11796,448,165,16
11367,239,205,10
11538,79,217,17
10113,389,61,18
11148,497,115,14
10304,14,19,26
11017,392,97,19
11472,294,12,23
10914,296,98,23
11240,229,236,22
11689,469,210,15
11922,555,201,26
11643,369,188,18
11074,140,244,14
10588,414,51,21
10372,99,166,20
10039,182,57,13
11635,385,160,28
11048,202,139,23
10157,541,174,27
10120,578,24,19
11095,390,171,11
11148,498,185,24
10476,237,53,26
10670,406,160,19
10039,63,6,25
10518,311,110,18
11476,408,157,20
11678,370,73,20
10473,500,38,18
10289,533,72,21
10159,395,106,17
11147,502,199,21
10562,8,60,24
11264,200,37,18
10448,111,148,13
11730,220,97,19
11656,316,135,18
10007,268,157,14
11225,466,121,18
10890,158,224,23
10016,547,161,29
10910,329,144,23
11205,591,50,18
11263,64,184,18
11528,517,128,21
10823,454,65,11
10349,542,116,32
11167,409,125,23
10014,376,49,21
11271,389,99,10
11742,55,72,21
10024,16,8,28
10398,410,185,13
11917,284,239,20
10399,23,129,14
10922,564,30,18
11743,441,89,19
11605,108,88,24
10195,561,144,20
10990,30,164,16
11480,473,143,20
11799,145,226,17
11608,351,206,19
10804,244,170,27
11937,13,174,22
11985,89,7,25
11809,441,32,20
10223,55,232,21
10553,122,161,19
10652,101,94,22
11153,141,185,12
10555,87,122,16
10659,328,199,19
11866,248,36,17
10417,243,134,25
11730,520,136,20
10066,156,61,31
10312,119,36,9
10962,462,158,16
10445,147,62,17
11194,242,76,18
11451,180,28,17
10934,317,214,20
10787,282,208,20
11430,136,216,19
11011,4,93,32
10828,547,195,17
10682,517,104,21
11709,131,156,21
10609,357,153,24
11290,552,186,21
10367,134,129,19
11143,67,139,25
10430,326,6,24
11367,29,223,18
11523,406,97,17
10202,186,208,12
11970,466,232,16
11532,400,62,30
10361,100,215,23
11350,360,77,15
10607,397,85,16
11349,30,94,17
10651,330,4,18
10510,280,118,25
11392,364,29,22
10859,288,165,16
10520,457,173,21
11008,412,211,14
11780,584,227,24
10137,81,217,21
10837,411,222,26
10907,399,126,17
11173,347,78,22
10770,15,2,16
10957,577,35,15
10841,57,24,12
10630,504,242,23
11114,346,98,22
10572,109,233,18
11598,226,91,29
11689,200,13,23
11534,224,180,10
11057,226,176,22
10681,275,169,22
10028,57,214,22
11459,495,118,25
11198,76,97,18
11186,57,174,20
10190,256,95,18
10779,253,97,10
11357,514,232,18
11005,224,206,15
11647,117,181,14
10599,56,212,25
10352,289,102,24
10972,522,177,13
11912,541,18,24
11048,464,69,19
10142,245,144,20
11844,14,144,23
10947,426,137,27
10759,512,41,17
10706,98,243,13
11238,286,170,18
10074,74,53,18
11007,474,219,15
11114,183,177,18
11769,474,105,25
11692,322,205,21
11750,72,123,26
10418,187,113,15
11920,52,15,26
10851,376,104,21
10108,285,95,25
11616,455,66,14
10354,277,27,24
10734,593,201,16
10671,10,89,21
10833,365,116,19
10099,257,158,15
10036,286,76,13
10057,557,13,22
10901,344,47,24
11798,545,104,22
10490,171,229,22
11787,318,205,15
10265,107,61,18
11542,264,86,20
10542,193,201,19
11420,437,80,20
11779,102,147,25
11938,212,198,26
10612,122,39,25
10188,153,66,29
10884,507,94,18
11144,198,234,17
10650,78,236,16
10675,512,2,18
10501,177,109,13
11768,417,73,20
10609,380,155,23
11561,557,92,21
11516,105,148,20
10592,228,214,17
10760,590,169,12
11669,449,135,15
10114,448,136,16
11169,220,214,23
11346,240,18,15
10822,271,194,15
10593,30,15,17
10897,127,244,28
11574,486,165,34
10156,73,141,20
11366,508,36,22
11756,213,161,15
11133,294,149,14
11291,208,33,16
11078,495,60,24
10889,493,245,16
11580,341,99,18
11917,535,217,16
10615,328,194,22
10642,436,203,10
11978,175,48,19
11855,198,84,22
11291,589,65,21
11687,139,173,14
10129,549,58,16
11327,324,116,22
11211,549,151,20
10438,584,131,15
11569,128,110,17
11571,425,119,21
11545,468,87,27
11603,234,206,16
11615,386,99,21
11854,400,144,21
11112,597,246,12
11842,97,86,14
10094,82,179,27
11221,337,120,11
10587,272,124,21
10328,108,194,18
11473,30,175,16
10112,550,228,19
11102,143,242,14
11288,100,65,26
11987,434,93,26
10170,225,161,27
10867,501,86,19
11355,23,148,16
10397,511,88,18
10023,554,162,17
11368,45,113,15
11785,436,162,20
10433,43,37,12
10114,2,167,32
11318,389,171,25
10043,559,85,15
10398,452,64,19
10623,390,92,20
10869,126,187,21
11053,189,38,16
11280,530,60,16
11242,263,9,20
11301,189,122,30
11080,26,68,21
11798,130,242,13
10024,519,212,28
10329,98,225,16
11699,31,136,19
11471,561,64,21
11020,66,164,27
10262,421,53,24
10947,126,221,22
11309,436,186,26
11421,217,152,23
11228,513,164,21
11008,23,56,22
10453,101,196,20
11015,167,26,28
10168,132,109,22
11225,125,189,31
10136,469,194,16
11514,305,74,22
10076,381,28,17
11883,47,242,16
11110,178,71,15
10112,1,127,22
11164,90,67,27
10971,26,42,25
11318,361,17,19
11779,400,203,22
11892,489,36,20
10906,226,65,18
11623,40,16,21
11382,536,228,12
11543,212,205,22
11853,90,67,17
11177,17,173,21
11898,378,78,22
11692,283,43,18
11865,259,175,18
11205,136,185,26
11803,355,130,15
11120,526,175,13
10598,510,158,20
10855,430,55,25
11823,14,217,19
10768,27,68,15
10844,475,16,23
10195,100,87,26
10057,440,201,19
10340,506,241,20
11893,442,19,16
11833,143,62,21
11032,271,219,19
10371,25,87,21
11469,463,47,27
10520,77,148,18
11614,592,140,19
11131,562,44,25
10082,400,93,17
10678,261,97,20
11065,286,11,23
10236,206,160,21
11483,509,11,23
11482,415,140,18
10890,347,12,28
10183,266,24,19
11490,467,125,25
10898,128,16,18
10245,534,115,20
11874,219,7,26
10447,460,81,14
11018,342,126,25
10634,7,137,18
10633,430,19,24
10587,597,43,16
11167,408,210,23
11453,78,245,15
10851,597,236,9
10687,427,43,16
11194,297,44,27
10001,381,238,26
11788,312,5,22
11171,495,113,19
10145,156,126,22
10605,155,237,13
10171,543,12,26
10072,146,224,17
10534,445,87,29
11189,6,242,14
10026,323,134,38
10495,29,114,17
11723,30,143,21
10621,312,175,24
10978,543,9,19
10027,66,89,21
11810,91,99,28
10061,65,193,21
11683,453,213,19
11703,329,167,32
10204,20,185,21
11695,7,84,21
10950,25,153,28
11394,485,155,22
10999,374,115,18
10746,536,143,19
11566,207,180,22
10947,126,230,22
10087,501,235,20
10172,163,177,26
11606,428,71,17
11838,466,211,25
11102,148,157,21
10684,254,90,13
10376,116,85,17
11967,436,181,16
11539,154,243,19
11461,494,43,21
10643,545,115,19
11462,210,78,16
11760,382,1,28
11800,317,175,19
10280,75,247,20
11317,532,201,27
11354,282,95,20
10785,258,26,23
10505,282,50,18
11453,104,97,18
11666,347,207,28
11944,43,145,28
11758,310,110,16
11853,321,54,17
11916,347,125,16
11091,18,113,18
10390,4,227,23
11200,13,246,18
11991,118,97,27
10604,331,34,17
10030,290,240,19
11257,41,68,18
11608,266,152,25
11986,228,143,21
10198,579,97,18
11532,103,189,16
11976,406,8,33
10937,143,195,21
10669,197,208,16
11108,113,120,18
11032,289,48,21
11096,436,146,19
10538,317,53,21
11139,10,186,15
10426,260,144,15
11212,123,181,20
11683,56,123,23
10407,121,117,14
11303,324,89,19
11537,458,25,18
11909,514,121,22
11687,473,55,15
10873,202,85,23
10713,14,32,22
10183,564,86,21
10268,252,14,21
11656,296,202,18
10339,151,26,19
11179,81,148,12
10049,91,184,22
10382,379,149,16
10069,409,136,13
10784,573,211,12
10655,307,38,20
10377,12,122,18
10483,227,242,10
10385,356,30,15
11160,105,140,22
10987,508,122,31
10582,436,126,16
10564,255,100,26
10313,248,218,22
10590,447,119,17
11633,352,107,18
10474,498,192,17
11928,59,4,17
11887,434,32,22
11366,407,111,21
10399,340,6,15
11068,363,204,22
10948,110,147,17
10637,526,93,17
11517,546,48,16
11860,313,39,19
11701,134,186,17
11137,63,136,22
11168,222,196,20
11981,235,110,27
11760,564,245,29
10969,224,13,26
11097,471,39,22
11718,371,205,18
10782,52,194,18
11531,565,177,14
11997,97,200,21
10746,59,25,24
10473,287,182,20
10017,575,63,24
11007,542,119,21
11047,234,219,20
10386,9,152,14
11543,76,243,14
11694,595,99,19
11155,279,246,20
10067,589,229,31
11727,67,103,30
10041,181,82,20
10634,200,219,18
10786,33,206,31
11463,319,190,25
10112,501,201,20
10455,26,131,18
10685,438,117,28
11111,331,167,29
10195,585,135,19
11466,102,153,22
10303,25,223,21
11591,468,187,19
10370,520,102,23
11689,552,133,20
11668,488,227,23
11492,299,94,28
11089,162,57,21
10672,380,86,19
11270,526,25,17
11603,182,178,22
10141,456,106,10
11550,422,210,20
10744,458,135,20
11052,264,176,21
10788,312,241,20
10271,477,154,16
10138,397,153,17
11699,583,159,17
10630,285,223,26
10731,220,80,25
10092,348,84,16
10795,566,157,9
10726,355,156,26
10300,364,177,20
10179,559,240,19
11489,374,224,20
11608,363,83,23
10468,165,69,20
11746,262,41,18
11518,453,194,23
11896,481,25,23
10397,342,108,16
10899,95,221,16
11567,436,181,17
11853,50,25,23
11574,119,126,13
11758,357,88,15
11806,85,179,20
11402,315,143,22
10871,519,7,16
11967,450,242,20
10878,325,147,21
11145,4,178,18
10400,22,53,20
11006,89,228,18
11098,247,158,19
10691,265,225,23
10095,83,237,17
11612,193,182,16
11601,532,90,18
11178,251,89,20
10070,246,153,27
11190,238,45,17
11074,363,236,21
11097,516,110,22
10425,430,76,16
11571,340,126,22
11654,405,52,25
10659,310,185,16
11970,597,159,18
10341,420,148,24
11322,366,182,22
10285,243,151,16
11290,190,22,10
11027,71,154,23
11268,220,84,26
11502,207,89,25
10082,261,89,15
11961,294,201,19
10132,328,114,21
10259,177,67,15
11735,115,123,21
11141,174,171,16
11956,335,4,21
11795,159,233,27
10017,29,239,26
11420,479,81,24
11300,552,242,19
10774,92,88,31
11398,476,108,18
11815,165,132,15
10639,203,249,23
11917,57,139,11
10873,317,195,17
11067,296,87,27
10696,509,234,13
11930,134,29,19
10056,183,28,19
11754,255,182,21
11760,63,136,16
10899,2,115,21
10180,436,134,18
10851,327,186,29
10536,202,98,27
11101,338,37,22
11947,377,18,20
10799,454,108,22
10284,442,239,22
10247,50,140,19
11104,86,15,16
10748,143,5,27
10340,121,195,19
10899,414,79,29
11862,402,39,24
10727,4,88,24
10508,517,1,22
11495,58,218,22
11442,548,192,25
10292,37,152,15
11753,85,214,17
11189,117,58,25
11151,262,13,22
11133,204,28,20
10018,419,135,19
10219,585,236,24
11969,589,242,24
10490,142,108,23
10367,279,62,18
11898,49,115,13
10776,18,83,15
11722,429,219,22
11297,119,155,20
10166,556,52,18
11672,214,207,14
10644,513,9,22
11085,20,117,20
10213,264,174,19
10626,41,180,19
10732,422,14,20
11189,49,211,13
11302,97,169,24
10765,251,8,18
11263,425,17,21
11897,359,178,14
10255,52,106,22
11503,27,238,21
11230,525,172,17
11900,10,144,27
11947,157,205,21
11058,129,225,14
10189,71,49,27
10556,65,88,17
11572,303,149,20
11319,216,147,23
11175,309,239,27
10054,243,213,20
11756,210,38,23
11644,437,236,20
10296,543,242,17
10428,511,2,23
11186,13,197,24
11216,579,75,18
11239,529,160,15
11504,71,75,23
11763,151,88,13
10641,592,5,24
11490,192,13,19
11910,376,6,18
11488,73,94,25
10716,386,191,30
10838,598,21,18
11682,542,128,26
11229,237,170,19
11712,323,171,18
11535,11,196,23
11220,360,70,22
10508,111,227,31
11565,45,61,20
10889,525,140,22
11177,274,2,22
10305,359,137,26
10309,471,98,18
11238,579,83,20
10717,386,27,18
11020,137,50,20
10625,300,221,19
10414,565,224,36
10425,437,190,27
10833,296,198,20
10189,399,134,31
11224,211,82,28
11843,120,63,22
11151,577,157,24
11940,465,55,15
10145,441,175,15
10903,205,191,22
11711,29,241,21
10321,232,135,16
11475,479,233,19
10608,514,54,21
11516,429,158,16
10751,527,16,15
10349,218,210,11
10811,134,125,18
11403,300,124,21
10345,304,162,21
10901,532,56,24
11500,452,162,17
10723,237,246,11
10760,9,160,15
10179,414,227,25
11513,131,163,35
11161,577,46,10
10121,290,101,19
10187,47,199,13
10281,514,219,18
10103,109,82,25
11138,243,171,14
10315,290,70,23
11052,589,8,16
10750,400,96,31
11643,328,246,17
10601,496,28,23
11090,421,247,21
11589,580,98,12
11965,424,211,17
11999,490,41,15
11712,544,162,19
10949,249,64,20
10355,557,37,24
10125,124,239,15
10301,169,59,13
11932,57,191,15
11873,180,239,16
10517,292,101,17
10740,386,106,19
10059,571,186,27
10126,403,4,15
10337,583,242,16
10590,209,51,15
11146,252,71,24
11078,188,237,19
10626,45,172,24
10554,598,149,18
11300,71,20,25
11757,365,111,20
11454,456,115,17
11245,264,188,17
10995,470,111,19
11386,434,137,17
10300,126,123,19
10873,228,206,18
11999,306,24,17
10768,594,86,16
10283,344,134,16
10329,384,175,20
10915,492,168,16
11963,191,220,18
11295,564,216,20
10648,166,239,19
11248,106,239,22
10114,560,88,16
11815,563,7,22
10145,85,58,13
10911,327,109,29
11303,586,153,22
11347,521,98,20
11230,293,76,19
10911,237,186,24
11127,317,141,27
11085,464,224,14
11136,533,201,23
10402,273,136,30
11882,426,195,14
11204,515,6,22
11937,346,124,22
10993,564,186,22
11463,464,71,19
11778,432,97,19
11073,583,9,21
11234,559,62,19
11242,310,9,17
11477,540,139,18
11652,501,237,21
11743,542,214,26
11399,341,55,24
11410,2,140,18
10154,544,18,18
11141,235,213,23
10353,208,141,24
10978,448,83,21
11776,596,228,23
11837,303,10,25
10872,266,212,22
10916,394,244,22
10710,535,51,20
11000,427,204,12
11707,247,27,18
11248,347,200,19
10530,312,200,16
11155,469,196,15
11718,345,163,12
11329,553,115,23
11146,232,183,20
11200,546,22,23
11173,472,195,19
10181,408,116,15
11500,308,91,20
10153,58,14,12
11395,200,222,29
11470,248,158,17
10382,422,152,15
11919,172,31,17
10435,596,105,13
10234,573,202,25
11705,566,39,20
10239,234,114,14
11431,428,55,21
11558,69,110,20
10205,398,103,20
10212,252,110,20
11013,479,200,23
11434,546,182,30
11007,456,111,13
10513,394,16,27
10335,452,62,29
11017,310,103,18
10629,13,58,17
